,abs_mean_corr,mean_corr,std_corr,positive_era_proportion
feature_draconic_contractible_romper,0.0006888359531010094,0.0006888359531010094,0.013492580065749967,0.5208333333333334
feature_drawable_exhortative_dispersant,0.004701987235002849,0.004701987235002849,0.019357001723660828,0.6180555555555556
feature_dreary_gristlier_matchbox,0.0001603097602242613,0.0001603097602242613,0.01793871708088247,0.5138888888888888
feature_dreary_penal_acroterium,0.010730646122646521,-0.010730646122646521,0.036161208689727366,0.3472222222222222
feature_driving_neurasthenic_perimysium,0.003630224665937384,-0.003630224665937384,0.01768183666746546,0.3958333333333333
feature_dropping_naevoid_swag,0.006291504401243094,-0.006291504401243094,0.020645943575404876,0.3472222222222222
feature_dropsical_suctorial_mnemosyne,0.003121355699892555,0.003121355699892555,0.0191177783882049,0.5625
feature_durative_cuboidal_mirepoix,0.009648650211288308,0.009648650211288308,0.019170898754201672,0.6875
feature_dustiest_algonkian_plasticity,0.0018634595539434465,0.0018634595539434465,0.015818936714074736,0.5763888888888888
feature_dwarfish_equestrian_vaporizer,0.00279849508320976,0.00279849508320976,0.01837090568760858,0.5972222222222222
feature_dyeline_catechistic_placet,0.00483743435672734,-0.00483743435672734,0.0179186107864874,0.3611111111111111
feature_dyspeptic_disseminative_anglophobia,0.0012697587077042283,-0.0012697587077042283,0.017159375331260458,0.5
feature_earthlier_parian_pistachio,0.01282412864358213,-0.01282412864358213,0.02427133631662267,0.3402777777777778
feature_eating_lanose_linguini,0.0033396370772298288,0.0033396370772298288,0.016477911238424146,0.5555555555555556
feature_echoic_dustproof_indiscernibility,0.0037539800252778485,0.0037539800252778485,0.021150372705773104,0.5763888888888888
feature_eclectic_citified_testator,0.006241897039726,0.006241897039726,0.019985990943106154,0.6597222222222222
feature_ectodermal_unfeigning_chester,0.005694079977515629,-0.005694079977515629,0.018659575272317486,0.4027777777777778
feature_edge_hanoverian_cockneyfication,0.006115711576543496,0.006115711576543496,0.020250249014674402,0.5902777777777778
feature_elating_apeak_hoodwinker,0.005628955330336622,0.005628955330336622,0.023126590544409933,0.6041666666666666
feature_elating_diluvian_telepathist,0.0018971570134965487,-0.0018971570134965487,0.018983276625443045,0.4861111111111111
feature_elegiac_isolationism_lookout,0.002063980506922402,-0.002063980506922402,0.021708735560734622,0.4583333333333333
feature_embryo_sloping_albertine,0.0010667087830334174,-0.0010667087830334174,0.011140685100917168,0.4791666666666667
feature_emissive_perinephric_conveniency,0.0014090909300076798,-0.0014090909300076798,0.018232688987567674,0.5208333333333334
feature_emmetropic_heraclitean_conducting,0.002867217612438222,0.002867217612438222,0.014796368101041847,0.5694444444444444
feature_encased_jutting_gasometer,0.0003205819885085695,0.0003205819885085695,0.019752766014985483,0.5694444444444444
feature_encompassing_skeptical_salience,0.01009869466491425,0.01009869466491425,0.018829908910788683,0.6875
feature_endangered_unthreaded_firebrick,0.0027250993181575883,0.0027250993181575883,0.019998220009897295,0.5625
feature_enlightening_mirthful_laurencin,0.0036150222251799583,0.0036150222251799583,0.01674969710605543,0.5763888888888888
feature_enorm_taboo_abysm,0.001381248437578474,0.001381248437578474,0.017210700498597346,0.5555555555555556
feature_enslaved_fattest_radiotelegraph,0.0057417024724894,0.0057417024724894,0.01751111340928831,0.6597222222222222
feature_epicurean_fetal_seising,0.00171006240142048,0.00171006240142048,0.016972354509586805,0.5347222222222222
feature_epidermic_scruffiest_prosperity,0.002988913389683187,-0.002988913389683187,0.012102601188416696,0.4027777777777778
feature_epitaxial_loathsome_essen,0.0038525703583685168,-0.0038525703583685168,0.022566880912945165,0.3680555555555556
feature_equalized_statuary_more,0.001993659727205839,0.001993659727205839,0.01826367925453963,0.5555555555555556
feature_equipotent_undefeated_anointer,0.0037248828593749944,0.0037248828593749944,0.022694916766531334,0.5763888888888888
feature_equiprobable_unsisterly_mississauga,0.00032949267668661323,0.00032949267668661323,0.016115161039496225,0.4513888888888889
feature_eradicable_douce_teleconference,0.000906836609124432,-0.000906836609124432,0.018926959363672075,0.4513888888888889
feature_eruptive_seasoned_pharmacognosy,0.0027666961443177773,0.0027666961443177773,0.018687626514812053,0.5486111111111112
feature_escutcheoned_timocratic_kotwal,0.0002570749666959891,0.0002570749666959891,0.01330023551497286,0.5208333333333334
feature_estuarine_candescent_podunk,0.006953242392641295,0.006953242392641295,0.018325797436298204,0.6458333333333334
feature_euterpean_frazzled_williamsburg,0.003450751979933897,0.003450751979933897,0.016763182307660225,0.5902777777777778
feature_evaporative_largo_aster,0.002702120516906947,0.002702120516906947,0.01604881230205687,0.5625
feature_exacerbating_presentationism_apagoge,0.005237593592599824,0.005237593592599824,0.018312683694964353,0.6597222222222222
feature_exorbitant_myeloid_crinkle,0.028062275483257886,-0.028062275483257886,0.020292146267334558,0.08333333333333333
feature_expressed_abhominable_pruning,0.0023196869787211714,0.0023196869787211714,0.01839477859025623,0.5277777777777778
feature_exsanguine_ethereal_archon,0.0022946773775529075,0.0022946773775529075,0.016998134423718798,0.5347222222222222
feature_exterminated_grumbling_lawing,0.0009532187454290806,0.0009532187454290806,0.010561566495501652,0.5486111111111112
feature_extractable_serrulate_swing,0.0001759175234080649,0.0001759175234080649,0.019107961858239386,0.5069444444444444
feature_extrorse_idling_vinificator,0.0028499397048378236,0.0028499397048378236,0.017442758232049615,0.5416666666666666
feature_eyed_scotistic_diabolism,0.000480772664740797,-0.000480772664740797,0.01631783046904352,0.4583333333333333
feature_faced_moline_gavotte,0.0021955910675856742,0.0021955910675856742,0.02231003732587245,0.5416666666666666
feature_faeroese_inapposite_plum,0.0016428234900306943,-0.0016428234900306943,0.013749454744062369,0.5069444444444444
feature_fake_lentoid_helotism,0.0017305204213112569,-0.0017305204213112569,0.013157674598486808,0.4722222222222222
feature_fake_trident_agitator,0.0010858591619967036,-0.0010858591619967036,0.01829303020936712,0.5069444444444444
feature_faltering_tergal_tip,0.00038639204213906675,0.00038639204213906675,0.02755054470457064,0.5208333333333334
feature_farcical_spinal_samantha,0.002338191381684688,0.002338191381684688,0.01354548125182006,0.5763888888888888
feature_faustian_unventilated_lackluster,0.00015925885525340316,-0.00015925885525340316,0.018813389288685048,0.5138888888888888
feature_favoring_prescript_unorthodoxy,0.004684601666971762,0.004684601666971762,0.025525256746037853,0.5277777777777778
feature_fertilized_quartile_roll,0.0017157051404464339,-0.0017157051404464339,0.0185249920504195,0.4791666666666667
feature_fescennine_intramundane_flamen,0.0007487493587957305,0.0007487493587957305,0.014093392004717235,0.5277777777777778
feature_festering_controvertible_hostler,0.003487323803277458,-0.003487323803277458,0.019003978952637043,0.4097222222222222
feature_few_lagoonal_alcyonarian,0.01033638923327729,0.01033638923327729,0.017901966505672065,0.75
feature_fictile_shadowy_esse,0.0015778476899992438,0.0015778476899992438,0.01602101588765633,0.4791666666666667
feature_fierier_goofier_follicle,0.010317190661305323,-0.010317190661305323,0.027755942533441255,0.3888888888888889
feature_fine_aberrational_deducibility,0.001898945519984495,0.001898945519984495,0.016436491969521305,0.5486111111111112
feature_fishier_groggier_corporeity,0.0017274176833338899,-0.0017274176833338899,0.01749607617319467,0.4444444444444444
feature_fishiest_simulatory_roadholding,0.0024059850853178767,-0.0024059850853178767,0.01769974041334587,0.4375
feature_fissirostral_multifoliate_chillon,0.011427840417538686,-0.011427840417538686,0.04325243094667349,0.4027777777777778
feature_flabby_unquantified_extenuation,0.0006008292145430969,0.0006008292145430969,0.020441536302860983,0.5
feature_flakiest_fleecy_novelese,0.00477248252955366,0.00477248252955366,0.02196052610541935,0.5972222222222222
feature_flavourful_seismic_erica,0.010924304427713798,0.010924304427713798,0.022502721028565185,0.7152777777777778
feature_fleshly_bedimmed_enfacement,0.00235504237939388,-0.00235504237939388,0.01568818004802256,0.4375
feature_flintier_enslaved_borsch,0.012712106100210164,-0.012712106100210164,0.03434504871976325,0.3472222222222222
feature_floricultural_unimpeded_nomen,0.006560650430225647,0.006560650430225647,0.01862860061324448,0.6736111111111112
feature_fluorometric_guarded_dioxin,0.0032845438432336682,0.0032845438432336682,0.01913104551006175,0.5763888888888888
feature_foamy_undrilled_glaciology,0.0002678308170369133,-0.0002678308170369133,0.020515524123793004,0.5138888888888888
feature_foliated_psychokinetic_vivian,0.0012600442374127705,-0.0012600442374127705,0.017791923694775384,0.4930555555555556
feature_forficate_martensitic_huckaback,0.007552475241611989,0.007552475241611989,0.016921483740564066,0.6875
feature_formational_preventive_capp,0.0017202596981344045,0.0017202596981344045,0.01714744501924199,0.5138888888888888
feature_fortunate_unorthodoxy_trish,0.0021560483822034454,-0.0021560483822034454,0.018917469993257347,0.4444444444444444
feature_forworn_hask_haet,0.001451986121647874,0.001451986121647874,0.01571057421229355,0.5555555555555556
feature_foudroyant_undersigned_ascendance,0.00019228516768335114,0.00019228516768335114,0.01675053284450608,0.5
feature_fragrant_fifteen_brian,0.005236614221352577,-0.005236614221352577,0.027624313738573002,0.4513888888888889
feature_fraternal_manx_tambourine,0.0022251974201847073,-0.0022251974201847073,0.01908635907748674,0.4305555555555556
feature_fraternal_whackiest_poppy,0.004818682769214255,0.004818682769214255,0.01879176778720993,0.5902777777777778
feature_frequentative_participial_waft,0.004369754178701278,0.004369754178701278,0.019770599447566244,0.5833333333333334
feature_frizzier_alcoholic_gadolinium,0.001669794405127131,-0.001669794405127131,0.020069903428087392,0.4722222222222222
feature_frowsiest_bonapartean_income,0.0006356203805945522,0.0006356203805945522,0.019676451840611398,0.5416666666666666
feature_frowzy_berserk_lag,0.0009709777627720114,-0.0009709777627720114,0.014999612428868405,0.4375
feature_frumpy_squishiest_burley,0.0002552982941388763,-0.0002552982941388763,0.022443110326807823,0.4722222222222222
feature_fumarolic_known_sharkskin,0.0003559141866542115,-0.0003559141866542115,0.017291423022454473,0.5069444444444444
feature_fustier_crossing_pharyngology,0.0026900338431859122,-0.0026900338431859122,0.011330337949408438,0.3958333333333333
feature_fustiest_voiced_janet,0.0037589877289341666,0.0037589877289341666,0.017322220302902397,0.5763888888888888
feature_gabby_glimmery_azalea,0.0012132721349344033,-0.0012132721349344033,0.014797387611945339,0.4930555555555556
feature_gainly_tritheism_syndactyl,0.0008004853600030637,0.0008004853600030637,0.02010778898245594,0.5138888888888888
feature_galvanometric_sturdied_billingsgate,0.0010256224882410814,-0.0010256224882410814,0.013593012699352827,0.4791666666666667
feature_ganoid_osiered_mineralogy,0.00021304844822436352,-0.00021304844822436352,0.016790289532975882,0.5347222222222222
feature_gardant_irreverent_inferiority,0.003254262965733124,-0.003254262965733124,0.01612513981211889,0.3819444444444444
feature_gay_deceased_reen,0.010256849955170663,-0.010256849955170663,0.02804469090591448,0.3888888888888889
feature_generative_honorific_tughrik,0.002241550335181231,-0.002241550335181231,0.018349901559193617,0.4375
feature_geodic_corky_clinic,0.003195856927772101,0.003195856927772101,0.01568079534024717,0.6041666666666666
feature_geographical_ecstatic_geta,0.009983125104452229,0.009983125104452229,0.022780196015024456,0.6805555555555556
feature_ginger_unexplored_sadduceeism,0.0017448390155684914,-0.0017448390155684914,0.013768966583226629,0.4791666666666667
feature_glare_factional_assessment,0.000918813302008782,-0.000918813302008782,0.010662800741232143,0.4791666666666667
feature_gleetier_unpared_pentecost,0.0008137000822904053,0.0008137000822904053,0.016484778511379236,0.5486111111111112
feature_glued_antemundane_eschscholtzia,0.0012029199436566103,0.0012029199436566103,0.017271275437346894,0.5486111111111112
feature_glyptic_unrubbed_holloway,0.0047487522481658925,0.0047487522481658925,0.020286332867374347,0.5625
feature_gnathic_terminological_defector,0.001481487696124824,0.001481487696124824,0.020499788164804657,0.4861111111111111
feature_gobony_configured_judicatory,0.00381092126585526,0.00381092126585526,0.01642982769999459,0.5763888888888888
feature_gone_honduran_worshipper,0.0036021055197226117,0.0036021055197226117,0.0221661180618164,0.5416666666666666
feature_gory_ratite_santir,0.011881804644572905,0.011881804644572905,0.01886010426073973,0.7569444444444444
feature_gossamer_placable_wycliffite,0.010293413922750617,0.010293413922750617,0.02136975275412354,0.7222222222222222
feature_gradely_dippy_gaol,0.0014815922453107159,-0.0014815922453107159,0.019515170453604753,0.4722222222222222
feature_grandmotherly_circumnavigable_homonymity,0.012695017840221381,0.012695017840221381,0.023120284900600786,0.6944444444444444
feature_grazed_blameful_desiderative,0.006574695996117386,0.006574695996117386,0.02154639943127928,0.6180555555555556
feature_greedier_favorable_enthymeme,0.0014261555389103937,-0.0014261555389103937,0.019068749018730773,0.5138888888888888
feature_gregorian_electromagnetic_hepar,0.007012912740146038,0.007012912740146038,0.019968251485061546,0.6388888888888888
feature_gripple_bracteal_huckster,0.007842562468452066,0.007842562468452066,0.018655306223951736,0.6875
feature_groggy_undescried_geosphere,0.00034547256750724214,-0.00034547256750724214,0.020201917614076907,0.4861111111111111
feature_grummest_confounding_quinquagesima,0.0032602779776731007,-0.0032602779776731007,0.018959429619394386,0.4791666666666667
feature_guileful_congenerical_literation,0.0029029903940711067,0.0029029903940711067,0.018081163160136488,0.5347222222222222
feature_gullable_sanguine_incongruity,1.8860186030506245e-05,-1.8860186030506245e-05,0.006859152919186188,0.4722222222222222
feature_gustier_maladjusted_bargeman,0.007527292551935821,-0.007527292551935821,0.019620863254417264,0.3888888888888889
feature_gutta_exploitive_simpson,0.00013983582177216398,-0.00013983582177216398,0.009326778852998393,0.4930555555555556
feature_guttering_liberating_conurbation,0.0063364364890680334,-0.0063364364890680334,0.021476537702631644,0.3819444444444444
feature_gymnasial_supremacist_osteopathy,0.0007534238220975642,-0.0007534238220975642,0.024295660867342386,0.5277777777777778
feature_gymnastic_erective_tranche,0.0009017446986349127,-0.0009017446986349127,0.022390930870520773,0.5277777777777778
feature_gymnastic_neap_thoracostomy,0.012242593377069818,0.012242593377069818,0.021195451594513103,0.75
feature_gyral_extrapolated_serotherapy,0.0008745102193076777,-0.0008745102193076777,0.020284640612258015,0.5069444444444444
feature_haematoid_runaway_nightjar,0.0026841950188703284,0.0026841950188703284,0.02020002956296943,0.5694444444444444
feature_hagiographical_swelling_homager,0.0007639187846629921,0.0007639187846629921,0.009248597039973458,0.5902777777777778
feature_halting_disguisable_syllabicity,0.0007833524210188998,0.0007833524210188998,0.01662934529507049,0.5347222222222222
feature_hanseatic_responsible_enneahedron,7.417076863764933e-06,7.417076863764933e-06,0.020860495195451332,0.4861111111111111
feature_haploid_occluded_moral,0.006508284146981255,0.006508284146981255,0.02070120699948628,0.5902777777777778
feature_haunted_fussier_vaunt,0.003270162111281666,0.003270162111281666,0.019545252320476807,0.5625
feature_hawaiian_adrenocorticotropic_right,0.008108101488412517,0.008108101488412517,0.02687265012458929,0.6111111111111112
feature_hawkish_domiciliary_duramen,0.0005822953521268094,-0.0005822953521268094,0.01885958681701257,0.4722222222222222
feature_haziest_lifelike_horseback,0.028761085454436106,-0.028761085454436106,0.020689614962601906,0.0763888888888889
feature_headhunting_unsatisfied_phenomena,0.013416993452055208,-0.013416993452055208,0.020000448756693632,0.25
feature_healthful_mitigated_magnesium,0.012350642894139502,0.012350642894139502,0.021577185639222285,0.7291666666666666
feature_healthiest_glial_cliquism,0.0003922132615515807,0.0003922132615515807,0.01880991866807415,0.5416666666666666
feature_healthy_preterhuman_conto,0.0001925773279191939,-0.0001925773279191939,0.020496390545508645,0.5277777777777778
feature_hedonistic_entertaining_pelting,0.00013459050707219863,0.00013459050707219863,0.008734209219572886,0.5138888888888888
feature_heliocentric_stealthy_waning,0.0018123993393020495,-0.0018123993393020495,0.012034169804392907,0.4097222222222222
feature_heliotropic_inane_papistry,0.013076231177305372,0.013076231177305372,0.021298083850407625,0.7361111111111112
feature_hellenistic_scraggly_comfort,0.006818065316058604,-0.006818065316058604,0.02901578288475177,0.4305555555555556
feature_helpable_chanciest_fractionisation,0.0014199389621527576,0.0014199389621527576,0.017314084275148488,0.4791666666666667
feature_hemispherical_unabsolved_aeolipile,0.0037321515756733323,0.0037321515756733323,0.016078983481335626,0.6041666666666666
feature_hendecagonal_deathly_stiver,0.00033595524872010585,0.00033595524872010585,0.02342354405992113,0.4791666666666667
feature_hetero_overweary_hylotheist,0.00047560899428998664,-0.00047560899428998664,0.0176059669638513,0.4652777777777778
feature_hexametric_ventricose_limnology,0.00369612391249509,-0.00369612391249509,0.018480661080660942,0.3888888888888889
feature_hibernating_soritic_croupe,0.00044445246242337164,-0.00044445246242337164,0.01706549703474083,0.4930555555555556
feature_hieroglyphic_scalar_synchroflash,0.0021617906828545717,0.0021617906828545717,0.01106503992595758,0.5833333333333334
feature_hierologic_assault_candida,0.010153516623352198,0.010153516623352198,0.022292380032962456,0.6527777777777778
feature_highland_eocene_berean,0.001740911778745031,0.001740911778745031,0.012541402717113114,0.5069444444444444
feature_hillier_unpitied_theobromine,0.00033685812584168727,0.00033685812584168727,0.013217982981656457,0.5069444444444444
feature_himyarite_tetragonal_deceit,0.006662814248029349,-0.006662814248029349,0.017778460193762786,0.3402777777777778
feature_hipper_etruscan_ketose,0.00497783696033053,0.00497783696033053,0.020943544304063085,0.5833333333333334
feature_hitlerite_slippy_pterygoid,0.004549999080713971,-0.004549999080713971,0.027488812828361898,0.4236111111111111
feature_holophytic_fiercest_ruining,0.008174024463717545,0.008174024463717545,0.01953854418537641,0.6527777777777778
feature_horizontal_snug_description,0.0020550756577497383,0.0020550756577497383,0.013054573907581876,0.5416666666666666
feature_hotfoot_behaviorist_terylene,0.0012834767120975799,0.0012834767120975799,0.014466943894859767,0.5555555555555556
feature_hotshot_undefied_aten,0.0005545480316673212,0.0005545480316673212,0.018180371337529998,0.4791666666666667
feature_huge_neoclassic_crossbencher,0.001009517736230625,0.001009517736230625,0.020969068048156823,0.5
feature_hungry_thermoluminescent_shareholding,0.0002570587615951467,0.0002570587615951467,0.017064028564579448,0.5208333333333334
feature_huskiest_compartmental_jacquerie,0.005316133182816481,0.005316133182816481,0.011653622105032322,0.7152777777777778
feature_hydrologic_cymric_nyctophobia,0.004753073855345444,0.004753073855345444,0.01842997518201573,0.625
feature_hydroponic_constitutive_etaerio,0.002197806810747559,-0.002197806810747559,0.023851987245769438,0.3958333333333333
feature_hyperbaric_populated_optimum,0.002573022354348137,0.002573022354348137,0.017777230493519886,0.5208333333333334
feature_hypermetropic_unsighted_forsyth,0.005106171353524647,-0.005106171353524647,0.02271239213909236,0.3680555555555556
feature_hypersonic_volcanological_footwear,0.0074787100957138435,0.0074787100957138435,0.0193494565864521,0.6527777777777778
feature_hypertensive_aroused_urquhart,0.002265641245262155,0.002265641245262155,0.01943234657656182,0.5416666666666666
feature_hypertensive_seared_adenauer,0.007980390035126975,0.007980390035126975,0.018239217955627003,0.6666666666666666
feature_hypertrophied_embryologic_forfeiter,0.006921606393498909,-0.006921606393498909,0.02243206772592689,0.3680555555555556
feature_hypogastric_effectual_sunlight,0.002649189073375101,-0.002649189073375101,0.016165718298399075,0.4166666666666667
feature_hypothetic_distressing_endemic,0.0043655319543113875,0.0043655319543113875,0.016084323656913615,0.6041666666666666
feature_hysteric_mechanized_recklinghausen,0.003504546496605752,0.003504546496605752,0.026218430083244815,0.5069444444444444
feature_iconomatic_boozier_age,0.0030722313548634922,-0.0030722313548634922,0.012990241319882505,0.4236111111111111
feature_ignored_splay_management,0.009716449848607362,0.009716449848607362,0.020518544618362132,0.7013888888888888
feature_illegible_punishing_lunacy,0.0021131309102768586,0.0021131309102768586,0.015977615787264168,0.5416666666666666
feature_illiterate_stomachal_terpene,0.0010232152347979693,-0.0010232152347979693,0.02208345994276009,0.4652777777777778
feature_imitable_artificial_titration,0.001702117663674712,0.001702117663674712,0.01658343436685555,0.5625
feature_imparipinnate_autoerotic_joel,0.0003346311776093903,0.0003346311776093903,0.013150132128779876,0.4930555555555556
feature_impartable_unpeaceful_pennsylvanian,0.0006963803740529986,0.0006963803740529986,0.02046648591269944,0.5208333333333334
feature_imperviable_surprised_running,0.0002957601239691875,-0.0002957601239691875,0.008521161176481409,0.4652777777777778
feature_imponderable_seasoned_kinetograph,0.0014278124785638343,0.0014278124785638343,0.019227361130626914,0.5277777777777778
feature_impractical_endorsed_tide,0.0014114855024652108,0.0014114855024652108,0.016166034075699543,0.5138888888888888
feature_inane_ribald_adrenal,0.00021943358841184396,0.00021943358841184396,0.020669623009398303,0.5069444444444444
feature_inapproachable_aging_lully,0.008218209824694704,0.008218209824694704,0.020451747089214524,0.7013888888888888
feature_incendiary_failing_fluff,0.00847037936140018,0.00847037936140018,0.01915070479761862,0.6875
feature_incidental_unveiled_bobbysoxer,0.0030606614366124065,-0.0030606614366124065,0.018955206115235157,0.4791666666666667
feature_incitant_trochoidal_oculist,0.0070604310027245765,-0.0070604310027245765,0.021092261367489835,0.3819444444444444
feature_incog_decolorant_refluence,0.004736719801953568,-0.004736719801953568,0.02091279595362144,0.3680555555555556
feature_incommensurable_diffused_curability,0.0007815147603556561,0.0007815147603556561,0.018069024858182164,0.5208333333333334
feature_inconsequential_scincoid_sextant,0.0003832638787573126,-0.0003832638787573126,0.016208902218044025,0.4930555555555556
feature_indefatigable_enterprising_calf,0.00042433818552407095,-0.00042433818552407095,0.006390327041362623,0.4791666666666667
feature_indentured_communicant_tulipomania,0.012094275483038288,0.012094275483038288,0.02191811624508426,0.7083333333333334
feature_indirect_concrete_canaille,0.0008715343735862975,-0.0008715343735862975,0.009692673537054185,0.5208333333333334
feature_induplicate_hoarse_disbursement,0.0017899092998845078,0.0017899092998845078,0.01662439438732334,0.5
feature_inebriant_unhopeful_beecham,0.000583219718852728,0.000583219718852728,0.016157889543561423,0.5416666666666666
feature_inelastic_verist_graf,0.007970659123342584,-0.007970659123342584,0.027393603214569115,0.375
feature_inexpugnable_gleg_candelilla,0.0038429053597934526,0.0038429053597934526,0.015356058995256997,0.5763888888888888
feature_inflexed_lamaism_crit,0.0008450170377587579,0.0008450170377587579,0.021533849724002928,0.5138888888888888
feature_inhabited_collectable_soda,0.0016074690438469322,0.0016074690438469322,0.018354936657451925,0.5277777777777778
feature_inhabited_pettier_veinlet,0.007088929760795513,0.007088929760795513,0.019137773003046383,0.6458333333333334
feature_inherited_accelerated_astaire,0.008284470365632873,0.008284470365632873,0.017835465793175815,0.6875
feature_inhibited_snowiest_drawing,0.0015166910319310992,0.0015166910319310992,0.016078485208164604,0.5486111111111112
feature_innumerate_alated_soliped,0.008279348973698487,0.008279348973698487,0.02046103672767578,0.6805555555555556
feature_inoperable_monegasque_infuriation,0.00011555577994441815,0.00011555577994441815,0.02275487896324531,0.4861111111111111
feature_inseminated_filarial_mesoderm,0.0023292551323086386,-0.0023292551323086386,0.01009410128183178,0.4236111111111111
feature_insociable_exultant_tatum,0.0034583902407132605,-0.0034583902407132605,0.02062808955869375,0.4027777777777778
feature_institutionalized_individualized_worcestershire,0.0035993576240513606,-0.0035993576240513606,0.016290533097014576,0.3958333333333333
feature_instrumentalist_extrovert_cassini,0.0018600758970327598,0.0018600758970327598,0.018758390200855124,0.5763888888888888
feature_integrated_extroversive_ambivalence,3.657951712822101e-05,3.657951712822101e-05,0.009519501461609263,0.4861111111111111
feature_intended_involute_highbinder,0.0062399643364518635,0.0062399643364518635,0.01667415870744178,0.6736111111111112
feature_intercalative_helvetian_infirmarian,0.005128303606853599,0.005128303606853599,0.019082818429489494,0.6041666666666666
feature_interdental_mongolian_anarchism,0.003198338083267629,0.003198338083267629,0.01797795779205129,0.5625
feature_interdigital_sewn_glucagon,0.0068656993606270615,0.0068656993606270615,0.013739006417465173,0.7083333333333334
feature_interfertile_neozoic_solder,0.0005208003926791626,0.0005208003926791626,0.012542440659395531,0.5
feature_interjaculatory_anhedonic_lindisfarne,0.0029861332417532058,0.0029861332417532058,0.020463050179145712,0.5625
feature_intermontane_vertical_moo,0.0015714915175296046,-0.0015714915175296046,0.00965045120704206,0.4444444444444444
feature_interoceptive_fifteenth_trey,0.0008827103765066823,0.0008827103765066823,0.014393921835035949,0.5
feature_interpenetrative_enabling_elm,0.0020422055156758875,0.0020422055156758875,0.013005318225195774,0.5694444444444444
feature_interrogatory_isohyetal_atacamite,0.009145878130341324,0.009145878130341324,0.01560587312976804,0.7222222222222222
feature_intersidereal_chewy_sinusoid,0.0029534898099106118,0.0029534898099106118,0.02103415911536056,0.5625
feature_intersubjective_juristic_sagebrush,0.0005198601753860693,0.0005198601753860693,0.007767718039725302,0.5069444444444444
feature_intertwined_leeriest_suffragette,0.005825050688701928,0.005825050688701928,0.020489034422473528,0.6180555555555556
feature_introvert_symphysial_assegai,0.010263280552599844,0.010263280552599844,0.01774294408374197,0.7430555555555556
feature_intrusive_effluent_hokkaido,0.0019035830889812405,0.0019035830889812405,0.023518361256819165,0.5555555555555556
feature_invalid_chromatographic_cornishman,0.00955833699789621,0.00955833699789621,0.01641595424450625,0.7152777777777778
feature_invalid_extortionary_titillation,0.009681655006528143,-0.009681655006528143,0.024099316965819236,0.3541666666666667
feature_investigatory_inerasable_circumvallation,0.005060191514125433,0.005060191514125433,0.019926905325315217,0.5694444444444444
feature_invincible_unroofed_tetrachord,0.0025226504960356,-0.0025226504960356,0.01833602899565272,0.4444444444444444
feature_iraqi_gentled_hector,0.0033606450201170775,0.0033606450201170775,0.015202969637023141,0.5972222222222222
feature_iridic_unpropertied_spline,0.0006718236129277491,0.0006718236129277491,0.017980561344817115,0.5208333333333334
feature_irradiative_unpolished_sodality,0.001520192544536684,0.001520192544536684,0.015460444704958895,0.5555555555555556
feature_irreplaceable_regurgitate_ctenophore,0.002077427772043859,0.002077427772043859,0.016786953357125708,0.5625
feature_irresponsive_compositive_ramson,0.0099570664364858,0.0099570664364858,0.02025102185104593,0.7083333333333334
feature_irritant_euphuistic_weka,0.007089827418802301,0.007089827418802301,0.021272356998161466,0.6597222222222222
feature_isotopic_hymenial_starwort,0.00015684163043204783,0.00015684163043204783,0.009825729090979994,0.5347222222222222
feature_jammed_morphotic_destruction,0.009595204993777137,0.009595204993777137,0.017765771347280516,0.7361111111111112
feature_jauntier_talc_noreen,0.003609957338551429,-0.003609957338551429,0.019643512598094583,0.4513888888888889
feature_jeffersonian_torrent_cobaltite,0.0002781687831690538,0.0002781687831690538,0.01652536050337113,0.5069444444444444
feature_jerkwater_eustatic_electrocardiograph,0.007206490975652033,-0.007206490975652033,0.029378013516108248,0.3680555555555556
feature_jiggish_tritheist_probity,0.01091256287364416,0.01091256287364416,0.020460280910139232,0.6944444444444444
feature_jubilant_ghostlier_pedestrianism,0.00026918453170482123,-0.00026918453170482123,0.02009058780842046,0.4930555555555556
feature_jumping_homemaking_shaveling,0.001417061124694622,-0.001417061124694622,0.010398150025783688,0.4305555555555556
feature_juvenalian_paunchy_uniformitarianism,0.0022868366803186746,0.0022868366803186746,0.015776577025679122,0.5416666666666666
feature_kenotic_hispanic_yulan,0.012112650445067808,-0.012112650445067808,0.018610944967854943,0.2569444444444444
feature_kerygmatic_splashed_ziegfeld,0.0004496520867797262,0.0004496520867797262,0.01843682758485706,0.5138888888888888
feature_koranic_rude_corf,0.000605923691777807,-0.000605923691777807,0.006396218731191715,0.4305555555555556
feature_lageniform_theodicean_terylene,0.007460708167016707,0.007460708167016707,0.01906710539299726,0.6527777777777778
feature_laggard_mincing_gemologist,0.0003131509623595161,-0.0003131509623595161,0.018084410392384644,0.5069444444444444
feature_lashed_dirigible_scrubber,0.0033392477790145964,-0.0033392477790145964,0.01661585739823101,0.4305555555555556
feature_latin_throwback_lactoscope,0.006116946758674185,0.006116946758674185,0.017321056871963204,0.6388888888888888
feature_leadiest_unliveable_macadamia,0.005334328490873332,0.005334328490873332,0.01984956648445453,0.625
feature_leaky_maroon_pyrometry,6.789062061929312e-06,-6.789062061929312e-06,0.019734674876973748,0.5208333333333334
feature_learned_claustral_quiddity,0.000533833807828225,0.000533833807828225,0.02205181390650819,0.5138888888888888
feature_leggiest_slaggiest_inez,0.002514303186003971,-0.002514303186003971,0.019240379689244344,0.4722222222222222
