,abs_mean_corr,mean_corr,std_corr,positive_era_proportion,negative_era_proportion
feature_crooked_wally_lobation,0.002512601285424235,0.002512601285424235,0.020324603705818404,0.5863453815261044,0.41365461847389556
feature_crushed_gleg_reintroduction,0.009716021445576714,0.009716021445576714,0.025116092354085896,0.6987951807228916,0.30120481927710846
feature_cuddlesome_undernamed_incidental,0.0005260225773382924,0.0005260225773382924,0.02597335103965126,0.4979919678714859,0.5020080321285141
feature_cyanophyte_emasculated_turpin,0.00125927594845486,-0.00125927594845486,0.018389878554033876,0.5060240963855421,0.4939759036144578
feature_cyanotic_unblissful_aeration,0.0013101243251755715,0.0013101243251755715,0.01841248407062067,0.5341365461847389,0.46586345381526106
feature_cyclone_disappointing_trollopean,0.0050352815064181764,-0.0050352815064181764,0.020120993159831457,0.3895582329317269,0.6104417670682731
feature_cyclopedic_maestoso_daguerreotypist,0.009404265692635964,0.009404265692635964,0.019496249864419165,0.6947791164658634,0.30522088353413657
feature_cynic_unreckonable_feoffment,0.006201076279286977,0.006201076279286977,0.020412130856430205,0.6104417670682731,0.3895582329317269
feature_dada_draughtiest_cinchonisation,0.0025075388339912495,-0.0025075388339912495,0.02406852044966182,0.4538152610441767,0.5461847389558233
feature_daring_telial_airspeed,0.006871209184293241,-0.006871209184293241,0.02972188318573152,0.42168674698795183,0.5783132530120482
feature_darkened_campanulate_decerebrate,0.009456846715347482,0.009456846715347482,0.021836292811710862,0.6586345381526104,0.3413654618473896
feature_datival_crucial_chevrotain,0.008901805812748445,0.008901805812748445,0.020991857365869757,0.6626506024096386,0.3373493975903614
feature_daunting_nomenclatorial_facility,0.0025981850413385236,-0.0025981850413385236,0.02071113278291709,0.4457831325301205,0.5542168674698795
feature_daylong_ecumenic_lucina,0.0104304173251084,-0.0104304173251084,0.029817212565881136,0.3614457831325301,0.6385542168674698
feature_daytime_arching_expropriator,9.136266630410161e-05,9.136266630410161e-05,0.021910460179950415,0.4859437751004016,0.5140562248995983
feature_deckled_exaggerative_algol,0.0034447715397258718,0.0034447715397258718,0.019000807244784385,0.5461847389558233,0.4538152610441767
feature_defeasible_bustiest_trimetrogon,0.002077342810991958,0.002077342810991958,0.022337230380703368,0.5421686746987951,0.4578313253012048
feature_defective_sectional_stenotype,0.0015776400805982847,-0.0015776400805982847,0.03682357086023134,0.5020080321285141,0.4979919678714859
feature_defiled_feudalist_stonewaller,0.0018816766347380806,0.0018816766347380806,0.02291836414670271,0.5582329317269076,0.44176706827309237
feature_deflective_demographic_saragossa,0.011255405079041984,0.011255405079041984,0.020386289616908145,0.7028112449799196,0.2971887550200803
feature_deformable_productile_piglet,2.8837510706295164e-05,-2.8837510706295164e-05,0.02384291932761929,0.5220883534136547,0.4779116465863454
feature_deformable_unitary_schistosity,0.0013037209097585673,-0.0013037209097585673,0.019415678815109486,0.4819277108433735,0.5180722891566265
feature_degenerate_diaphragmatic_literalizer,5.57729839857419e-05,-5.57729839857419e-05,0.025104062663115122,0.46184738955823296,0.5381526104417671
feature_deltoid_chalkier_connecticut,0.012274369604371537,0.012274369604371537,0.024320852063749298,0.6666666666666666,0.3333333333333333
feature_demolished_unfrightened_superpower,0.004535617490405104,0.004535617490405104,0.02017461202803237,0.5742971887550201,0.42570281124497994
feature_demountable_unprejudiced_neighbourhood,0.0012119974992670186,0.0012119974992670186,0.0192511672677686,0.4939759036144578,0.5060240963855421
feature_dendritic_phytographic_skydiving,0.005637332970940206,0.005637332970940206,0.018418796450495805,0.5903614457831325,0.40963855421686746
feature_dental_stormier_chape,0.009383600416866556,-0.009383600416866556,0.03436146350367373,0.40160642570281124,0.5983935742971888
feature_denuded_typed_wattmeter,0.00757543805659319,0.00757543805659319,0.0190831346989379,0.6586345381526104,0.3413654618473896
feature_depauperate_armipotent_decentralisation,0.009645162737579864,-0.009645162737579864,0.024189755380441755,0.357429718875502,0.642570281124498
feature_depleted_omnidirectional_baluchi,0.007277029345103323,0.007277029345103323,0.019276883775050817,0.6224899598393574,0.37751004016064255
feature_depletory_cannular_automatism,0.01041078480397512,0.01041078480397512,0.021023426236434363,0.7108433734939759,0.2891566265060241
feature_depressant_blinded_yellowstone,0.00043203935676799265,-0.00043203935676799265,0.01932885162487186,0.46987951807228917,0.5301204819277109
feature_derogate_bigoted_mnemonic,0.0025595344564288062,0.0025595344564288062,0.016972167505905286,0.5783132530120482,0.42168674698795183
feature_desensitizing_distributive_bidder,6.832824393678738e-06,6.832824393678738e-06,0.020037018938722406,0.5261044176706827,0.4738955823293173
feature_desired_thallophytic_brickfielder,0.0017213213290025546,0.0017213213290025546,0.03040655972760727,0.5060240963855421,0.4939759036144578
feature_detrital_respected_parlance,0.005689998356789779,-0.005689998356789779,0.02064203130609753,0.36947791164658633,0.6305220883534136
feature_developed_arbitrary_traditionalist,0.004176424505569014,0.004176424505569014,0.026683131113926756,0.5742971887550201,0.42570281124497994
feature_developing_behind_joan,0.012772318032465863,0.012772318032465863,0.02552973063902406,0.6546184738955824,0.3453815261044177
feature_devoured_disunited_didn't,0.004560744817527131,0.004560744817527131,0.019990625843754984,0.5783132530120482,0.42168674698795183
feature_dexter_unstifled_snoring,8.160363568185501e-05,8.160363568185501e-05,0.024167761303915205,0.5020080321285141,0.4979919678714859
feature_diametral_inflatable_editorialization,0.00190678190510351,0.00190678190510351,0.03237931290319401,0.5542168674698795,0.4457831325301205
feature_diatonic_duplex_bunny,0.010544136328705553,-0.010544136328705553,0.03888016578561211,0.42971887550200805,0.570281124497992
feature_dichotomic_tenpenny_myotonia,0.005354567034206184,-0.005354567034206184,0.020254924901554755,0.41767068273092367,0.5823293172690763
feature_dietetic_unscholarly_methamphetamine,0.008127492616798663,0.008127492616798663,0.026828678323127426,0.6104417670682731,0.3895582329317269
feature_differential_intercrossed_royalism,0.0076389852504569955,0.0076389852504569955,0.02168939377484501,0.6144578313253012,0.3855421686746988
feature_differing_peptizing_womaniser,0.006457080326859004,0.006457080326859004,0.02299377006842192,0.5943775100401606,0.40562248995983935
feature_diffusive_unaccompanied_clubability,0.0023938554113805237,0.0023938554113805237,0.03524432443260984,0.5180722891566265,0.4819277108433735
feature_digressive_ratty_supernatant,0.013611667873116719,0.013611667873116719,0.02250906893930257,0.751004016064257,0.24899598393574296
feature_diluted_maxillary_denouement,0.005096629956344616,0.005096629956344616,0.016946161940898763,0.6184738955823293,0.3815261044176707
feature_diocesan_reinvigorated_ebullience,0.0010564379215071119,0.0010564379215071119,0.018358939357128637,0.5381526104417671,0.46184738955823296
feature_diphthongal_unvisored_knothole,0.0004646048549630984,0.0004646048549630984,0.022832877534045205,0.5301204819277109,0.46987951807228917
feature_directive_bioplasmic_skua,0.010474877885098651,-0.010474877885098651,0.03200104018677618,0.3815261044176707,0.6184738955823293
feature_directoire_propositional_clydebank,0.0025285352931470094,-0.0025285352931470094,0.03645808184769712,0.46987951807228917,0.5301204819277109
feature_disapproving_behind_dampener,0.00885795298163467,0.00885795298163467,0.023320535179477363,0.6506024096385542,0.3493975903614458
feature_disarrayed_rarefactive_trisulphide,0.0008161765636380492,0.0008161765636380492,0.03526384291900778,0.5421686746987951,0.4578313253012048
feature_disclosed_transcendental_pungency,0.0017274288993401332,0.0017274288993401332,0.01980520651459346,0.5381526104417671,0.46184738955823296
feature_discombobulated_fourierism_histopathologist,0.003824018975723682,0.003824018975723682,0.02657950088147892,0.5381526104417671,0.46184738955823296
feature_disillusive_saltant_placidity,0.00584626996576356,0.00584626996576356,0.02636455097748554,0.6024096385542169,0.39759036144578314
feature_disincentive_unchallenged_aerobe,0.007412604296282411,0.007412604296282411,0.024935954145863685,0.6506024096385542,0.3493975903614458
feature_disintegrable_snakier_zion,0.005824850432288337,-0.005824850432288337,0.025250190763462854,0.39759036144578314,0.6024096385542169
feature_disjunct_hardened_picturing,0.0026432134275204016,0.0026432134275204016,0.017331056775691703,0.5461847389558233,0.4538152610441767
feature_disliked_undersized_vermiculation,0.0014266146462275106,-0.0014266146462275106,0.01874269137920553,0.46184738955823296,0.5381526104417671
feature_disparate_acellular_pictish,0.010647830975617882,-0.010647830975617882,0.030742168876876034,0.3815261044176707,0.6184738955823293
feature_displayed_denatured_fosterer,0.0045826656436901226,-0.0045826656436901226,0.030189248717655378,0.4738955823293173,0.5261044176706827
feature_disprovable_topmost_burrower,0.009944380556776702,-0.009944380556776702,0.028530971724146027,0.3413654618473896,0.6586345381526104
feature_dissident_templed_shippon,0.005591869630000648,-0.005591869630000648,0.03524941388264693,0.4578313253012048,0.5421686746987951
feature_dissolvable_chrismal_obtund,0.012577226085044406,0.012577226085044406,0.023920118326672242,0.7269076305220884,0.27309236947791166
feature_dissymmetric_stressed_stonewalling,0.0017394564919665533,-0.0017394564919665533,0.017359762956699963,0.43373493975903615,0.5662650602409639
feature_distressed_bloated_disquietude,0.008866497924518987,0.008866497924518987,0.027141997632071077,0.6746987951807228,0.3253012048192771
feature_diverted_astral_dunghill,6.386274459178583e-06,-6.386274459178583e-06,0.024331796480711734,0.46987951807228917,0.5301204819277109
feature_dividual_kufic_militarism,0.003763966560268897,0.003763966560268897,0.02767522805153472,0.5742971887550201,0.42570281124497994
feature_divulsive_explanatory_ideologue,0.008126882345509762,0.008126882345509762,0.01748524955478762,0.6666666666666666,0.3333333333333333
feature_doctrinal_viewier_dentary,0.006016136877665519,0.006016136877665519,0.03258910917953257,0.5542168674698795,0.4457831325301205
feature_doggish_mouthwatering_abelard,0.0006060421477129614,-0.0006060421477129614,0.017640589348437447,0.4779116465863454,0.5220883534136547
feature_doggone_seeable_mask,0.012521419439668852,-0.012521419439668852,0.024690301519987978,0.2971887550200803,0.7028112449799196
feature_domanial_shellproof_rationing,0.012866482199126273,-0.012866482199126273,0.03935649130766405,0.37751004016064255,0.6224899598393574
feature_dominant_unreducible_iota,0.005551507827567776,-0.005551507827567776,0.027069954108036094,0.43775100401606426,0.5622489959839357
feature_donsie_folkish_renitency,0.01237408091655001,0.01237408091655001,0.023842744034441907,0.678714859437751,0.321285140562249
feature_dormie_sodden_steed,0.0031811669920327247,-0.0031811669920327247,0.03715979852763457,0.4457831325301205,0.5542168674698795
feature_downiest_spenserian_evadne,0.0047527614608657,0.0047527614608657,0.01712683752695832,0.6224899598393574,0.37751004016064255
feature_dressy_skiable_hypognathism,0.006072034556030063,0.006072034556030063,0.025985155664651816,0.5903614457831325,0.40963855421686746
feature_drier_worshipping_hetairist,0.0011908985818018165,-0.0011908985818018165,0.02352517361425843,0.4899598393574297,0.5100401606425703
feature_driven_preserving_spectroheliogram,0.00304233079363366,0.00304233079363366,0.04921395993270312,0.5060240963855421,0.4939759036144578
feature_drizzling_refrigerative_imperfection,0.009995781133904707,0.009995781133904707,0.025062309715818534,0.6666666666666666,0.3333333333333333
feature_dure_jaspery_mugging,0.0007695671081296635,-0.0007695671081296635,0.02442210695811618,0.4578313253012048,0.5421686746987951
feature_duskier_wispiest_midwesterner,0.0003283940376704708,0.0003283940376704708,0.030945548024015647,0.4979919678714859,0.5020080321285141
feature_dustproof_unafraid_stampede,0.010274893635095818,0.010274893635095818,0.021343307986502857,0.6666666666666666,0.3333333333333333
feature_dwarfish_isochronal_amateur,0.0016664585658273836,-0.0016664585658273836,0.02185864697827094,0.46987951807228917,0.5301204819277109
feature_dysgenic_putrefied_nosegay,0.005674096549512404,0.005674096549512404,0.02948519071365725,0.5742971887550201,0.42570281124497994
feature_dyspeptic_unobstructive_rewriting,0.00020789198152455768,-0.00020789198152455768,0.022771160910087872,0.5100401606425703,0.4899598393574297
feature_dysuric_permeated_makeweight,0.0006930767574168478,-0.0006930767574168478,0.033081916103858515,0.5180722891566265,0.4819277108433735
feature_easterly_predicable_enclosure,0.0021473352796519845,-0.0021473352796519845,0.02439379568359571,0.46184738955823296,0.5381526104417671
feature_easterly_subtractive_faroese,0.00033362033277323336,-0.00033362033277323336,0.02070010860811087,0.5060240963855421,0.4939759036144578
feature_ecstatic_foundational_crinoidea,0.01895510277396521,0.01895510277396521,0.024468044012774772,0.7951807228915663,0.20481927710843373
feature_ectodermal_mandaean_saffian,0.016187570160215575,0.016187570160215575,0.02217935919912113,0.7831325301204819,0.21686746987951808
feature_ecumenical_neuron_equity,0.0010682286412094873,0.0010682286412094873,0.02107308368562877,0.5100401606425703,0.4899598393574297
feature_educational_caustic_mythologisation,0.0007426441791426299,0.0007426441791426299,0.02286048543908756,0.5060240963855421,0.4939759036144578
feature_effortful_inenarrable_johnsonianism,0.011434022800928747,0.011434022800928747,0.024483150762073892,0.6746987951807228,0.3253012048192771
feature_eighteen_kafka_segno,0.0021978478160598566,-0.0021978478160598566,0.012563310273328084,0.44176706827309237,0.5582329317269076
feature_elaborate_burning_drunkard,0.008523712227499163,-0.008523712227499163,0.040913726600251776,0.40562248995983935,0.5943775100401606
feature_elaborate_intimate_bor,0.008958562968971549,0.008958562968971549,0.024312545637013315,0.6506024096385542,0.3493975903614458
feature_elasmobranch_braving_typhoid,0.007680104734850765,0.007680104734850765,0.02092482197314367,0.6465863453815262,0.3534136546184739
feature_eleatic_fellow_auctioneer,0.00792544959453629,0.00792544959453629,0.02692015155713119,0.6345381526104418,0.3654618473895582
feature_elohistic_totalitarian_underline,0.009269846807448676,-0.009269846807448676,0.021554720565700996,0.30522088353413657,0.6947791164658634
feature_emarginate_enigmatical_yiddish,0.001982424978801334,0.001982424978801334,0.021042077823897463,0.5582329317269076,0.44176706827309237
feature_embolic_menial_mariculture,0.0020334843799870938,0.0020334843799870938,0.02002549171065845,0.5542168674698795,0.4457831325301205
feature_encased_unamiable_hasidism,0.0046562921179306785,0.0046562921179306785,0.020162640284835942,0.5783132530120482,0.42168674698795183
feature_encysted_conventionalized_dematerialization,0.013287749510651016,-0.013287749510651016,0.039819105676552856,0.3614457831325301,0.6385542168674698
feature_endermatic_toasted_donald,0.009540626625717322,0.009540626625717322,0.02347307141844527,0.6265060240963856,0.37349397590361444
feature_endogamic_suasible_boasting,0.005950033658550822,0.005950033658550822,0.024692978945137587,0.6305220883534136,0.36947791164658633
feature_endoplasmic_inwrought_percival,0.0009286440091445876,-0.0009286440091445876,0.02952360926744383,0.4819277108433735,0.5180722891566265
feature_enervated_porose_microfarad,0.0007251509842865408,0.0007251509842865408,0.038493317572298714,0.5220883534136547,0.4779116465863454
feature_enervated_tearier_septation,0.007184010958068557,-0.007184010958068557,0.0222374973967997,0.37751004016064255,0.6224899598393574
feature_enteric_booked_flexography,0.0037823501076044283,-0.0037823501076044283,0.023433636895408554,0.44176706827309237,0.5582329317269076
feature_entopic_interpreted_subsidiary,0.01904331739553493,0.01904331739553493,0.022385617407531835,0.8232931726907631,0.17670682730923695
feature_entozoic_adolescent_asci,0.01575806435429152,0.01575806435429152,0.030764863343094577,0.7188755020080321,0.28112449799196787
feature_entrepreneurial_glumpiest_longhorn,0.0011474997768017939,0.0011474997768017939,0.02126331491263194,0.5502008032128514,0.4497991967871486
feature_enveloping_diabolic_serviette,0.007987124497691908,0.007987124497691908,0.02203400901937871,0.6666666666666666,0.3333333333333333
feature_enzymatic_poorest_advocaat,0.009579091343941177,-0.009579091343941177,0.019700315287013066,0.30522088353413657,0.6947791164658634
feature_epicontinental_centum_raine,0.008022070935771314,0.008022070935771314,0.02161099104351715,0.6987951807228916,0.30120481927710846
feature_epigraphic_leucocratic_rutherford,0.005380996348115871,0.005380996348115871,0.029138107947943834,0.5983935742971888,0.40160642570281124
feature_epinastic_sycophantical_satinwood,0.010590055319333104,-0.010590055319333104,0.03196783152687728,0.39759036144578314,0.6024096385542169
feature_epithelial_apodictic_constructivism,0.007747446790920465,0.007747446790920465,0.02767990947757759,0.6184738955823293,0.3815261044176707
feature_equipped_undoubted_athanasian,0.0012594073030857294,-0.0012594073030857294,0.01967870234780463,0.46987951807228917,0.5301204819277109
feature_eruciform_scorbutic_overkill,0.0028847991408666603,-0.0028847991408666603,0.016948445549847157,0.42971887550200805,0.570281124497992
feature_escheatable_miscreative_provence,0.0011072986225660617,0.0011072986225660617,0.01915290809500821,0.5060240963855421,0.4939759036144578
feature_esculent_erotic_epoxy,0.004997873449198916,0.004997873449198916,0.02691116953495099,0.5983935742971888,0.40160642570281124
feature_etched_furry_biriani,0.00528872765397457,0.00528872765397457,0.01962154197865959,0.6144578313253012,0.3855421686746988
feature_ethiopic_anhedonic_stob,0.011879308501713523,0.011879308501713523,0.02778917448823438,0.6626506024096386,0.3373493975903614
feature_eucaryotic_centillionth_bastnaesite,0.006219404177957746,-0.006219404177957746,0.038549188516268214,0.39759036144578314,0.6024096385542169
feature_eucharistic_widowed_misfeasance,0.010458379107445915,0.010458379107445915,0.0218672081029415,0.6746987951807228,0.3253012048192771
feature_evangelistic_cruel_dissimilitude,0.006149644868493655,0.006149644868493655,0.026920371498251813,0.5983935742971888,0.40160642570281124
feature_evocable_woollen_guarder,0.0026664972394929904,0.0026664972394929904,0.021903607282595723,0.5461847389558233,0.4538152610441767
feature_excaudate_laboured_loquitur,0.003063730352903186,0.003063730352903186,0.02554932778998294,0.5582329317269076,0.44176706827309237
feature_excursive_slaggy_confutation,0.0055310115039660145,0.0055310115039660145,0.02142521465848056,0.5863453815261044,0.41365461847389556
feature_exertive_unmodernised_scaup,0.008823405107959379,0.008823405107959379,0.029253125114419208,0.6144578313253012,0.3855421686746988
feature_exhaling_awkward_inhabitant,0.015165172786082941,-0.015165172786082941,0.029149316434298227,0.27710843373493976,0.7228915662650602
feature_exhibitionist_bicuspidate_goalpost,0.008246980730430483,-0.008246980730430483,0.012300918957909489,0.25301204819277107,0.7469879518072289
feature_exhilarative_agleam_hebron,0.006649402327513488,0.006649402327513488,0.028360316287303372,0.5823293172690763,0.41767068273092367
feature_exoergic_unschooled_lipid,0.004697172768941476,0.004697172768941476,0.02578425181989119,0.5903614457831325,0.40963855421686746
feature_exoergic_zoomorphic_burin,0.005989800662024298,0.005989800662024298,0.025158022891195057,0.6024096385542169,0.39759036144578314
feature_expectative_zonate_stockbroker,0.0012872393040887576,0.0012872393040887576,0.022637537970114606,0.5461847389558233,0.4538152610441767
feature_expended_evitable_darwinian,0.005371720980915591,0.005371720980915591,0.023085506777764463,0.6104417670682731,0.3895582329317269
feature_expiscatory_wriest_colportage,0.0054408618798117625,0.0054408618798117625,0.025772858698431076,0.6305220883534136,0.36947791164658633
feature_explanatory_immature_cautery,0.003702245122100047,0.003702245122100047,0.019922519913941634,0.5863453815261044,0.41365461847389556
feature_exploding_delectable_aril,0.008733362497058339,0.008733362497058339,0.022370663976982924,0.6506024096385542,0.3493975903614458
feature_exuberant_helicoidal_baldachin,0.009268089577530097,-0.009268089577530097,0.02503067367397874,0.3614457831325301,0.6385542168674698
feature_faddiest_clement_repatriation,0.010085525835282395,-0.010085525835282395,0.02343761736428012,0.3132530120481928,0.6867469879518072
feature_faint_consociate_rhytidectomy,0.006368423593077877,0.006368423593077877,0.023243775049012913,0.606425702811245,0.39357429718875503
feature_fair_papal_vinaigrette,7.44778246843043e-05,-7.44778246843043e-05,0.023318489010465602,0.5261044176706827,0.4738955823293173
feature_falsifiable_performative_maxixe,0.008482075133165071,-0.008482075133165071,0.019459913479763037,0.3493975903614458,0.6506024096385542
feature_fascial_biserrate_pout,0.013349824760269757,0.013349824760269757,0.022024511216877825,0.7228915662650602,0.27710843373493976
feature_fatalistic_cramoisy_locative,0.004351494456923994,0.004351494456923994,0.01566556144844891,0.6385542168674698,0.3614457831325301
feature_favourable_swankiest_tympanist,0.010435920408759201,0.010435920408759201,0.02374321864419242,0.6706827309236948,0.3293172690763052
feature_fearsome_merry_bluewing,0.014421768528611333,-0.014421768528611333,0.03923376119794352,0.3815261044176707,0.6184738955823293
feature_feral_telling_marquessate,0.005436428007477995,0.005436428007477995,0.023070681570215364,0.6024096385542169,0.39759036144578314
feature_ferial_incumbent_engraving,0.015031531690961747,0.015031531690961747,0.02694797713403433,0.714859437751004,0.285140562248996
feature_fertilised_lakier_offside,0.00010303863085413937,0.00010303863085413937,0.021921577217077937,0.5261044176706827,0.4738955823293173
feature_fewest_held_giving,0.006255767737710318,-0.006255767737710318,0.02914379435351834,0.42570281124497994,0.5742971887550201
feature_figurative_uncertificated_indigent,0.01400649282146387,0.01400649282146387,0.023551615230982974,0.7309236947791165,0.26907630522088355
feature_financed_striped_libertarian,0.005956481004532846,0.005956481004532846,0.020466367324511087,0.606425702811245,0.39357429718875503
feature_flagging_undenominational_gauffering,0.0003727973111570027,-0.0003727973111570027,0.023823591232980446,0.46586345381526106,0.5341365461847389
feature_flamier_confusing_dithering,0.01311857153764275,-0.01311857153764275,0.041568593726094116,0.3815261044176707,0.6184738955823293
feature_flauntier_forethoughtful_festival,0.0038524020064148465,0.0038524020064148465,0.018860472526946396,0.5662650602409639,0.43373493975903615
feature_flawed_demonological_toady,0.009022835282682192,0.009022835282682192,0.029295136590898864,0.6546184738955824,0.3453815261044177
feature_flawy_caller_superior,0.002314000177140081,0.002314000177140081,0.031321793006434534,0.5582329317269076,0.44176706827309237
feature_floatiest_quintuplicate_carpentering,0.005470404367974602,-0.005470404367974602,0.020763055297859535,0.40963855421686746,0.5903614457831325
feature_floriated_amish_sprite,0.004855878648353519,0.004855878648353519,0.02000444391680808,0.6265060240963856,0.37349397590361444
feature_fogyish_cruciate_starter,0.00030738196231682433,0.00030738196231682433,0.022094260900744365,0.5060240963855421,0.4939759036144578
feature_foldaway_supernumerary_clubhouse,0.000109421363801174,-0.000109421363801174,0.03017772525251432,0.4899598393574297,0.5100401606425703
feature_footling_unpuckered_lophophore,0.014706591697336846,0.014706591697336846,0.025808226252358214,0.7228915662650602,0.27710843373493976
feature_forcipate_laced_greenlet,0.005972486630741635,0.005972486630741635,0.022415772404466374,0.6104417670682731,0.3895582329317269
feature_forfeit_contributing_joinder,0.002596081603901535,0.002596081603901535,0.02010069157533808,0.5742971887550201,0.42570281124497994
feature_fortissimo_undrawn_ratio,0.0007087753083934913,0.0007087753083934913,0.029746862526459986,0.5140562248995983,0.4859437751004016
feature_fortyish_neptunian_catechumenate,0.0025123373884958157,0.0025123373884958157,0.02095662709387496,0.5662650602409639,0.43373493975903615
feature_fourieristic_allied_mugwumpery,0.013106969682640203,0.013106969682640203,0.03680497615198048,0.6224899598393574,0.37751004016064255
feature_francophone_lattermost_spohr,0.017136338787107748,-0.017136338787107748,0.028411843699746298,0.2570281124497992,0.7429718875502008
feature_freezing_unrenewed_gillray,0.006124239892533259,0.006124239892533259,0.024153549308841046,0.6024096385542169,0.39759036144578314
feature_fremd_cricoid_gibberellin,0.0016259827362266313,-0.0016259827362266313,0.021793170692819174,0.46987951807228917,0.5301204819277109
feature_fribble_gusseted_stickjaw,0.012320272953285182,0.012320272953285182,0.020592175214743165,0.7389558232931727,0.26104417670682734
feature_frogged_slightest_patmore,0.009953550349047942,0.009953550349047942,0.023829756138051966,0.6385542168674698,0.3614457831325301
feature_froggier_unlearned_underworkman,0.0033900716195599165,-0.0033900716195599165,0.029614265786836756,0.42168674698795183,0.5783132530120482
feature_froward_flattering_cretic,0.0041900715460746725,0.0041900715460746725,0.0192897224381655,0.5863453815261044,0.41365461847389556
feature_frowsier_productional_exemplification,0.0018151189793275864,0.0018151189793275864,0.030047276773639723,0.5140562248995983,0.4859437751004016
feature_fungible_allotted_deterioration,0.003815177451262565,-0.003815177451262565,0.027509937695793026,0.4578313253012048,0.5421686746987951
feature_gaga_clinched_islamization,0.010301369345070302,-0.010301369345070302,0.03156906651631591,0.3895582329317269,0.6104417670682731
feature_galactopoietic_luckiest_protecting,0.006745710916750672,0.006745710916750672,0.02391077403597494,0.6184738955823293,0.3815261044176707
feature_gambogian_feudalist_diocletian,6.46476066904065e-05,-6.46476066904065e-05,0.023753538130344858,0.5180722891566265,0.4819277108433735
feature_gambrel_unblessed_gigantomachy,0.004535315205987656,0.004535315205987656,0.019524468409986347,0.5461847389558233,0.4538152610441767
feature_gandhian_discretional_cricoid,0.010814713994907585,-0.010814713994907585,0.032794748252218425,0.41365461847389556,0.5863453815261044
feature_garlicky_allopatric_sarcocarp,0.002038442152299721,-0.002038442152299721,0.019367504522124872,0.4899598393574297,0.5100401606425703
feature_gathered_owlish_judgment,0.004793551785980243,-0.004793551785980243,0.020226067795840606,0.40562248995983935,0.5943775100401606
feature_genic_knobbed_malacologist,0.003521101567591048,0.003521101567591048,0.033482921330727985,0.5542168674698795,0.4457831325301205
feature_genoese_uncreditable_subregion,0.007828712014410362,0.007828712014410362,0.023810727490450607,0.6024096385542169,0.39759036144578314
feature_genuine_kyphotic_trehala,0.0053685265992053435,0.0053685265992053435,0.024917541040248414,0.5823293172690763,0.41767068273092367
feature_geochemical_unsavoury_collection,0.0009786627749904342,-0.0009786627749904342,0.03397037646950547,0.4899598393574297,0.5100401606425703
feature_geomedical_imbued_clunk,0.0052537931645245195,-0.0052537931645245195,0.020082675922106198,0.40160642570281124,0.5983935742971888
feature_geomorphological_uncompanioned_colander,0.007957302477562187,0.007957302477562187,0.020293130980922985,0.6586345381526104,0.3413654618473896
feature_geostrophic_adaptative_karla,0.001302477841142287,-0.001302477841142287,0.0265927457259822,0.46987951807228917,0.5301204819277109
feature_gerundival_puristic_gobioid,0.0015772565078239322,-0.0015772565078239322,0.02417371435276656,0.46987951807228917,0.5301204819277109
feature_girlish_uncoated_shammy,0.00036773063811494514,0.00036773063811494514,0.016683372770465017,0.5341365461847389,0.46586345381526106
feature_gleaming_monosyllabic_scrod,0.010759305509566055,0.010759305509566055,0.025224177811303334,0.6224899598393574,0.37751004016064255
feature_glial_birefringent_popery,0.0033126902645337062,0.0033126902645337062,0.028132497781059293,0.5341365461847389,0.46586345381526106
feature_glibber_deficient_jakarta,0.010897854971192255,0.010897854971192255,0.02216376511352279,0.678714859437751,0.321285140562249
feature_glyphographic_reparable_empyrean,0.0022226874894657415,0.0022226874894657415,0.021825254421772404,0.5220883534136547,0.4779116465863454
feature_gnomonic_fixative_vocalise,0.006743156172423794,0.006743156172423794,0.021321067944085108,0.606425702811245,0.39357429718875503
feature_gobioid_transhuman_interconnection,0.001560129753013636,0.001560129753013636,0.02414527931062756,0.5220883534136547,0.4779116465863454
feature_gobony_premonitory_twinkler,0.006997882949286158,0.006997882949286158,0.028425725660393884,0.6345381526104418,0.3654618473895582
feature_godliest_consistorian_woodpecker,0.002603151244362605,-0.002603151244362605,0.02939425748145543,0.4538152610441767,0.5461847389558233
feature_goidelic_gobelin_ledge,0.001924399142847595,-0.001924399142847595,0.021439809476807216,0.42971887550200805,0.570281124497992
feature_goofy_glassed_cetacea,0.008094495397409111,0.008094495397409111,0.025428801112309725,0.6385542168674698,0.3614457831325301
feature_gory_medullated_waverer,0.00817569616200795,0.00817569616200795,0.02678471022746554,0.6265060240963856,0.37349397590361444
feature_goyish_riparian_recipient,0.012978131859056805,-0.012978131859056805,0.03609771033888567,0.3855421686746988,0.6144578313253012
feature_graceful_vaunted_accommodator,0.005157353444727339,0.005157353444727339,0.023549875285768435,0.6104417670682731,0.3895582329317269
feature_granulative_uncritical_agostini,0.004793031489913349,-0.004793031489913349,0.020453631478129303,0.40562248995983935,0.5943775100401606
feature_granulitic_cordial_infield,0.00022713864937249056,0.00022713864937249056,0.02013781624375005,0.5220883534136547,0.4779116465863454
feature_grasping_unmetrical_trollopian,0.005249744165991619,-0.005249744165991619,0.027773321133402775,0.40562248995983935,0.5943775100401606
feature_grassier_sizy_chorale,0.0037816032648051645,0.0037816032648051645,0.015702752605976367,0.5903614457831325,0.40963855421686746
feature_gravest_insincere_bronwen,0.0021104897073760277,0.0021104897073760277,0.01638818677179504,0.5622489959839357,0.43775100401606426
feature_gravettian_groveling_crooning,0.01059846544824267,0.01059846544824267,0.023299288717555964,0.6626506024096386,0.3373493975903614
